Age,logZ/Zsol,margLike,Prob
0.13021608040201,-1.6381909547738691,3374.315495340004,2.672575082759752e+62
0.13021608040201,-1.628140703517588,3337.9517009779256,2.5132459392681776e+62
0.13021608040201,-1.6180904522613069,3301.5879066158436,2.3630465397018527e+62
0.13021608040201,-1.608040201005025,3265.2241122537653,2.2215215338065683e+62
0.13021608040201,-1.5979899497487438,3228.8603178916865,2.088228998332135e+62
0.13021608040201,-1.5879396984924623,3192.4965235296045,1.9627413488832478e+62
0.13021608040201,-1.5778894472361809,3156.132729167526,1.8446460158823876e+62
0.13021608040201,-1.5678391959798996,3119.7689348054455,1.7335459143893102e+62
0.13021608040201,-1.557788944723618,3083.405140443366,1.629059734909284e+62
0.13021608040201,-1.5477386934673367,3047.041346081285,1.5308220798144107e+62
0.13021608040201,-1.5376884422110553,3010.677551719208,1.4384834676213398e+62
0.13021608040201,-1.5276381909547738,2974.313757357128,1.3517102251246103e+62
0.13021608040201,-1.5175879396984926,2937.9499629950474,1.2701842852836228e+62
0.13021608040201,-1.507537688442211,2901.586168632967,1.1936029068113136e+62
0.13021608040201,-1.4974874371859297,2864.260304146924,1.1160629342095026e+62
0.13021608040201,-1.4874371859296482,2824.048229288988,1.0277773196927809e+62
0.13021608040201,-1.4773869346733668,2783.8361544310555,9.461981049940165e+61
0.13021608040201,-1.4673366834170856,2743.624079573121,8.708671664742673e+61
0.13021608040201,-1.457286432160804,2703.4120047151864,8.013496247601725e+61
0.13021608040201,-1.4472361809045229,2663.199929857253,7.37233939458349e+61
0.13021608040201,-1.4371859296482412,2622.9878549993186,6.781317485582832e+61
0.13021608040201,-1.4271356783919598,2582.775780141384,6.236774992479092e+61
0.13021608040201,-1.4170854271356783,2542.563705283449,5.735279111900615e+61
0.13021608040201,-1.4070351758793969,2502.351630425514,5.273613080569671e+61
0.13021608040201,-1.3969849246231156,2462.139555567582,4.848768483073417e+61
0.13021608040201,-1.3869346733668342,2421.9274807096463,4.4579368181965166e+61
0.13021608040201,-1.3768844221105527,2381.7154058517135,4.098500550554619e+61
0.13021608040201,-1.3668341708542715,2341.50333099378,3.7680238390322717e+61
0.13021608040201,-1.3567839195979898,2301.291256135843,3.4642431022266613e+61
0.13021608040201,-1.3467336683417086,2261.0791812779094,3.1850575534827976e+61
0.13021608040201,-1.3366834170854272,2220.8671064199752,2.928519813900848e+61
0.13021608040201,-1.3266331658291457,2180.6550315620407,2.6928266906147976e+61
0.13021608040201,-1.3165829145728645,2140.442956704108,2.476310189405363e+61
0.13021608040201,-1.3065326633165828,2100.230881846173,2.2774288150334313e+61
0.13021608040201,-1.2964824120603016,2060.018806988237,2.0947591993051248e+61
0.13021608040201,-1.28643216080402,2019.8067321303033,1.9269880855402869e+61
0.13021608040201,-1.276381909547739,1979.5946572723683,1.7729046885925535e+61
0.13021608040201,-1.2663316582914574,1939.382582414435,1.6313934416260714e+61
0.13021608040201,-1.2562814070351758,1899.1705075564996,1.5014271343032067e+61
0.13021608040201,-1.2462311557788943,1857.696176644135,1.3762018610566913e+61
0.13021608040201,-1.236180904522613,1814.1180856410474,1.2527632780385686e+61
0.13021608040201,-1.2261306532663316,1770.5399946379616,1.1406352699217753e+61
0.13021608040201,-1.2160804020100502,1726.9619036348759,1.0387758977014138e+61
0.13021608040201,-1.2060301507537687,1683.3838126317878,9.462377225567391e+60
0.13021608040201,-1.1959798994974875,1639.805721628703,8.621596464350671e+60
0.13021608040201,-1.185929648241206,1596.2276306256158,7.857593777180448e+60
0.13021608040201,-1.1758793969849246,1552.649539622531,7.163264883798846e+60
0.13021608040201,-1.1658291457286432,1509.0714486194415,6.532160281181078e+60
0.13021608040201,-1.1557788944723617,1465.4933576163553,5.9584266070479796e+60
0.13021608040201,-1.1457286432160805,1421.9152666132704,5.4367528812406676e+60
0.13021608040201,-1.135678391959799,1378.3371756101833,4.962321288039628e+60
0.13021608040201,-1.1256281407035176,1334.759084607097,4.530762173142318e+60
0.13021608040201,-1.115577889447236,1291.1809936040095,4.138112941988732e+60
0.13021608040201,-1.105527638190955,1247.6029026009228,3.7807805607367325e+60
0.13021608040201,-1.0954773869346734,1204.024811597837,3.4555073768562086e+60
0.13021608040201,-1.085427135678392,1160.4467205947517,3.1593399925693535e+60
0.13021608040201,-1.0753768844221103,1116.868629591665,2.8896009408377595e+60
0.13021608040201,-1.065326633165829,1073.2905385885779,2.6438629300027308e+60
0.13021608040201,-1.0552763819095476,1029.7124475854898,2.419925439282099e+60
0.13021608040201,-1.0452261306532664,986.1343565824063,2.2157934629600743e+60
0.13021608040201,-1.035175879396985,942.5562655793187,2.0296582161393173e+60
0.13021608040201,-1.0251256281407035,898.9781745762325,1.8598796292752304e+60
0.13021608040201,-1.015075376884422,855.4000835731463,1.7049704723199757e+60
0.13021608040201,-1.0050251256281406,811.8219925700596,1.563581962138298e+60
0.13021608040201,-0.9949748743718594,773.4303361153966,1.364392692123626e+60
0.13021608040201,-0.984924623115578,740.2251142091577,1.1301044337800382e+60
0.13021608040201,-0.9748743718592964,707.019892302917,9.334880930242618e+59
0.13021608040201,-0.964824120603015,673.8146703966772,7.690623694899054e+59
0.13021608040201,-0.9547738693467336,640.6094484904379,6.320147090504875e+59
0.13021608040201,-0.9447236180904524,607.4042265841986,5.181489812956884e+59
0.13021608040201,-0.9346733668341708,574.1990046779583,4.238299914691213e+59
0.13021608040201,-0.9246231155778896,540.993782771719,3.4592726462143653e+59
0.13021608040201,-0.914572864321608,507.78856086547967,2.8175994114487746e+59
0.13021608040201,-0.9045226130653266,474.5833389592394,2.290441104452448e+59
0.13021608040201,-0.8944723618090451,441.3781170529992,1.8584348242912646e+59
0.13021608040201,-0.8844221105527639,408.1728951467617,1.505239498673622e+59
0.13021608040201,-0.8743718592964824,374.96767324052234,1.2171232110788184e+59
0.13021608040201,-0.864321608040201,341.76245133428074,9.825929323434749e+58
0.13021608040201,-0.8542713567839195,308.55722942804186,7.920658128385376e+58
0.13021608040201,-0.8442211055276381,275.3520075218007,6.37580103745967e+58
0.13021608040201,-0.8341708542713568,242.14678561556138,5.125430595709981e+58
0.13021608040201,-0.8241206030150754,208.94156370932342,4.1151275136999704e+58
0.13021608040201,-0.8140703517587939,175.73634180308454,3.3001052345980755e+58
0.13021608040201,-0.8040201005025125,142.53111989684385,2.643607979709008e+58
0.13021608040201,-0.793969849246231,109.32589799060452,2.115550237296648e+58
0.13021608040201,-0.7839195979899498,76.12067608436519,1.6913673994161952e+58
0.13021608040201,-0.7738693467336684,42.91545417812404,1.351049504739231e+58
0.13021608040201,-0.7638190954773869,9.710232271887435,1.0783325773091914e+58
0.13021608040201,-0.7537688442211055,-23.494989634353715,8.6002468651607e+57
0.13021608040201,-0.743718592964824,-23.096240676218258,7.367398201789441e+57
0.13021608040201,-0.7336683417085428,-2.5351091994575654,6.580355922503405e+57
0.13021608040201,-0.7236180904522613,18.026022277303582,5.867029600197875e+57
0.13021608040201,-0.7135678391959799,38.587153754065184,5.22175002179095e+57
0.13021608040201,-0.7035175879396984,59.14828523082497,4.639146113606532e+57
0.13021608040201,-0.693467336683417,79.70941670758612,4.1141440960619e+57
0.13021608040201,-0.6834170854271358,100.27054818434681,3.6419647893946224e+57
0.13021608040201,-0.6733668341708543,120.83167966110796,3.2181192554494984e+57
0.13021608040201,-0.6633165829145728,141.3928111378691,2.838402960362906e+57
0.13021608040201,-0.6532663316582914,161.95394261462843,2.4988886407847488e+57
0.13021608040201,-0.64321608040201,182.5150740913914,2.195918052268062e+57
0.13021608040201,-0.6331658291457287,203.07620556815118,1.926092772820566e+57
0.13021608040201,-0.6231155778894473,223.63733704491187,1.6862642275684957e+57
0.13021608040201,-0.6130653266331658,244.19846852167302,1.4735230922302404e+57
0.13021608040201,-0.6030150753768844,264.75959999843417,1.2851882238536002e+57
0.13021608040201,-0.5929648241206029,285.3207314751962,1.118795257237123e+57
0.13021608040201,-0.5829145728643217,305.88186295195464,9.72084994834629e+56
0.13021608040201,-0.5728643216080402,326.44299442871625,8.429917069215246e+56
0.13021608040201,-0.5628140703517588,347.00412590547876,7.296314475638722e+56
0.13021608040201,-0.5527638190954773,367.5652573822399,6.302904806378432e+56
0.13021608040201,-0.5427135678391959,388.1263888589997,5.434138989532211e+56
0.13021608040201,-0.5326633165829147,408.6875203357604,4.675945085719755e+56
0.13021608040201,-0.5226130653266332,429.2486518125206,4.015620398013758e+56
0.13021608040201,-0.5125628140703518,449.8097832892827,3.441727361819405e+56
0.13021608040201,-0.5025125628140703,470.3709147660452,2.9439936316751767e+56
0.13021608040201,-0.4924623115577888,490.9052298697834,3.0255379863737545e+56
0.13021608040201,-0.4824120603015074,511.43060618251684,3.307351879150161e+56
0.13021608040201,-0.4723618090452262,531.9559824952503,3.6160091246489656e+56
0.13021608040201,-0.4623115577889447,552.4813588079842,3.954112762163856e+56
0.13021608040201,-0.4522613065326633,573.0067351207167,4.324521603885771e+56
0.13021608040201,-0.4422110552763818,593.5321114334506,4.73037556922487e+56
0.13021608040201,-0.4321608040201004,614.057487746185,5.1751235334686e+56
0.13021608040201,-0.4221105527638191,634.5828640589166,5.662553938938566e+56
0.13021608040201,-0.4120603015075377,655.10824037165,6.196828440930619e+56
0.13021608040201,-0.4020100502512562,675.6336166843848,6.782518887100924e+56
0.13021608040201,-0.3919597989949748,696.1589929971174,7.42464795783729e+56
0.13021608040201,-0.3819095477386933,716.6843693098504,8.128733826706512e+56
0.13021608040201,-0.3718592964824121,737.2097456225833,8.900839234568358e+56
0.13021608040201,-0.3618090452261306,757.7351219353181,9.747625408619035e+56
0.13021608040201,-0.3517587939698492,778.2604982480489,1.0676411298778608e+57
0.13021608040201,-0.3417085427135677,798.7858745607837,1.1695238648723832e+57
0.13021608040201,-0.3316582914572863,819.3112508735157,1.28129434678447e+57
0.13021608040201,-0.3216080402010051,839.8366271862492,1.4039234523788081e+57
0.13021608040201,-0.3115577889447236,860.3620034989835,1.5384779533406592e+57
0.13021608040201,-0.3015075376884422,880.8873798117165,1.6861299793249287e+57
0.13021608040201,-0.2914572864321607,901.4127561244509,1.8481674059639287e+57
0.13021608040201,-0.2814070351758793,921.9381324371861,2.026005256327579e+57
0.13021608040201,-0.271356783919598,942.4635087499164,2.221198212470568e+57
0.13021608040201,-0.2613065326633166,962.9888850626494,2.435454342535657e+57
0.13021608040201,-0.2512562814070351,983.5142613753842,2.6706501584680215e+57
0.13021608040201,-0.2412060301507537,998.963809862038,2.8613127400104358e+57
0.13021608040201,-0.2311557788944722,1013.6882400878226,3.0554000760575346e+57
0.13021608040201,-0.221105527638191,1028.4126703136062,3.262639106444064e+57
0.13021608040201,-0.2110552763819095,1043.1371005393912,3.4839125600813666e+57
0.13021608040201,-0.2010050251256281,1057.8615307651767,3.7201611957654146e+57
0.13021608040201,-0.1909547738693466,1072.5859609909644,3.972387477919628e+57
0.13021608040201,-0.1809045226130652,1087.3103912167476,4.2416594706879786e+57
0.13021608040201,-0.170854271356784,1102.0348214425335,4.529114961901424e+57
0.13021608040201,-0.1608040201005025,1116.759251668318,4.8359658289057886e+57
0.13021608040201,-0.1507537688442211,1131.483681894103,5.1635026587098736e+57
0.13021608040201,-0.1407035175879396,1146.2081121198871,5.5130996353774216e+57
0.13021608040201,-0.1306532663316582,1160.932542345674,5.886219708062042e+57
0.13021608040201,-0.1206030150753769,1175.656972571458,6.284420053545811e+57
0.13021608040201,-0.1105527638190955,1190.381402797243,6.709357847606333e+57
0.13021608040201,-0.100502512562814,1205.1058330230285,7.162796359987465e+57
0.13021608040201,-0.0904522613065326,1219.8302632488144,7.646611388191496e+57
0.13021608040201,-0.0804020100502511,1234.5546934745985,8.162798045728553e+57
0.13021608040201,-0.0703517587939699,1249.279123700384,8.713477920871291e+57
0.13021608040201,-0.0603015075376884,1264.0035539261708,9.300906622328832e+57
0.13021608040201,-0.050251256281407,1278.7279841519558,9.927481728613725e+57
0.13021608040201,-0.0402010050251255,1293.4524143777394,1.0595751158177008e+58
0.13021608040201,-0.0301507537688441,1308.1768446035248,1.130842197765712e+58
0.13021608040201,-0.0201005025125626,1322.9012748293108,1.2068369665809557e+58
0.13021608040201,-0.0100502512562814,1337.6257050550971,1.2878647850840467e+58
0.13021608040201,0.0,1352.3501352808798,1.3742498538963193e+58
0.1317185929648241,-2.0,4494.675533375755,1.2652666458419883e+63
0.1317185929648241,-1.9899497487437183,4465.163353975468,1.2235968519573102e+63
0.1317185929648241,-1.979899497487437,4435.651174575182,1.1825539944136456e+63
0.1317185929648241,-1.969849246231156,4406.138995174895,1.1422013333350137e+63
0.1317185929648241,-1.9597989949748744,4376.62681577461,1.1025940931000896e+63
0.1317185929648241,-1.949748743718593,4347.114636374324,1.063779936008143e+63
0.1317185929648241,-1.9396984924623115,4317.602456974036,1.0257994385440392e+63
0.1317185929648241,-1.92964824120603,4288.090277573749,9.886865655226703e+62
0.1317185929648241,-1.9195979899497488,4258.578098173462,9.524691380796743e+62
0.1317185929648241,-1.9095477386934676,4229.0659187731735,9.17169292110669e+62
0.1317185929648241,-1.899497487437186,4199.553739372887,8.828039243409733e+62
0.1317185929648241,-1.8894472361809045,4170.041559972602,8.493851237349876e+62
0.1317185929648241,-1.879396984924623,4140.529380572315,8.169205864298203e+62
0.1317185929648241,-1.8693467336683416,4111.017201172029,7.854140128014291e+62
0.1317185929648241,-1.8592964824120604,4081.5050217717426,7.548654856479165e+62
0.1317185929648241,-1.849246231155779,4051.992842371456,7.252718288058602e+62
0.1317185929648241,-1.8391959798994972,4022.480662971169,6.966269458028784e+62
0.1317185929648241,-1.829145728643216,3992.968483570882,6.689221383995242e+62
0.1317185929648241,-1.8190954773869348,3963.4563041705956,6.42146405085348e+62
0.1317185929648241,-1.809045226130653,3933.94412477031,6.162867197740468e+62
0.1317185929648241,-1.798994974874372,3904.431945370023,5.91328291091719e+62
0.1317185929648241,-1.7889447236180904,3874.9197659697365,5.672548027751259e+62
0.1317185929648241,-1.778894472361809,3845.4075865694476,5.440486357949284e+62
0.1317185929648241,-1.7688442211055275,3815.8954071691637,5.216910728960464e+62
0.1317185929648241,-1.7587939698492463,3786.3832277688766,5.001624863052486e+62
0.1317185929648241,-1.7487437185929648,3756.25259778615,4.7848044151305575e+62
0.1317185929648241,-1.7386934673366834,3721.792813726347,4.511867946936644e+62
0.1317185929648241,-1.728643216080402,3687.333029666544,4.252434503527615e+62
0.1317185929648241,-1.7185929648241207,3652.8732456067396,4.0060999057075952e+62
0.1317185929648241,-1.7085427135678393,3618.4134615469357,3.7724377512356945e+62
0.1317185929648241,-1.6984924623115578,3583.953677487133,3.5510051110084264e+62
0.1317185929648241,-1.6884422110552764,3549.4938934273277,3.3413475878898417e+62
0.1317185929648241,-1.678391959798995,3515.034109367526,3.1430037790782714e+62
0.1317185929648241,-1.6683417085427137,3480.5743253077235,2.9555091840485757e+62
0.1317185929648241,-1.6582914572864322,3446.114541247921,2.7783996003952677e+62
0.1317185929648241,-1.6482412060301508,3411.6547571881165,2.6112140494888e+62
0.1317185929648241,-1.6381909547738691,3377.194973128313,2.453497272879451e+62
0.1317185929648241,-1.628140703517588,3342.7351890685095,2.3048018389761745e+62
0.1317185929648241,-1.6180904522613069,3308.275405008706,2.164689897787702e+62
0.1317185929648241,-1.608040201005025,3273.8156209489025,2.0327346195420846e+62
0.1317185929648241,-1.5979899497487438,3239.3558368891,1.9085213508689815e+62
0.1317185929648241,-1.5879396984924623,3204.896052829296,1.7916485200079234e+62
0.1317185929648241,-1.5778894472361809,3170.436268769492,1.6817283202414465e+62
0.1317185929648241,-1.5678391959798996,3135.9764847096903,1.5783871984957345e+62
