wave,flux
6744.5615,1.67460453952372e-08
6745.4616,1.6726281560964282e-08
6746.3618,1.6726885527544363e-08
6747.2619,1.6723172095987976e-08
6748.162,1.6710710041367984e-08
6749.0627,1.672900155320262e-08
6749.9628,1.6750766616803106e-08
6750.863,1.6740623940469644e-08
6751.7631,1.6716219337698933e-08
6752.6633,1.6704253181491145e-08
6753.5639,1.672811151995904e-08
6754.464,1.675847908920803e-08
6755.3642,1.6751587594540083e-08
6756.2643,1.6732747422179843e-08
6757.1645,1.6732738224976438e-08
6758.0651,1.6741714344979635e-08
6758.9652,1.673521470364529e-08
6759.8654,1.671922606397743e-08
6760.7655,1.6714240010853447e-08
6761.6657,1.6712575952247716e-08
6762.5663,1.671777360324278e-08
6763.4665,1.6724813606295532e-08
6764.3666,1.6728626324386832e-08
6765.2667,1.6731670818166747e-08
6766.1669,1.6725415360712993e-08
6767.0675,1.6712090166904897e-08
6767.9677,1.6691267040435718e-08
6768.8678,1.6667617351318943e-08
6769.768,1.6661562098296837e-08
6770.6681,1.66865609003499e-08
6771.5687,1.6717715454803395e-08
6772.4689,1.6704897180284534e-08
6773.369,1.6668821327352335e-08
6774.2692,1.667132353704818e-08
6775.1693,1.6692810219396805e-08
6776.0699,1.669384354813654e-08
6776.9701,1.668541017484676e-08
6777.8702,1.6692460576620808e-08
6778.7704,1.6702108616739477e-08
6779.6705,1.6699883408421403e-08
6780.5712,1.6693454577349103e-08
6781.4713,1.66872184982111e-08
6782.3714,1.667427562851816e-08
6783.2716,1.667359618999595e-08
6784.1717,1.6673154130485878e-08
6785.0724,1.665776696505993e-08
6785.9725,1.6645741221394586e-08
6786.8727,1.6647276755822304e-08
6787.7728,1.6654129909758804e-08
6788.6729,1.6655425452128693e-08
6789.5736,1.665198778510802e-08
6790.4737,1.666135050166583e-08
6791.3739,1.6657901466045757e-08
6792.274,1.6641401653193023e-08
6793.1742,1.664949169706154e-08
6794.0748,1.6655029029965516e-08
6794.9749,1.664917129389335e-08
6795.8751,1.662707136355737e-08
6796.7752,1.6613131769481545e-08
6797.6754,1.662669345086013e-08
6798.576,1.6647203596393498e-08
6799.4761,1.6657630500713406e-08
6800.3763,1.666458326776106e-08
6801.2764,1.6657691298982414e-08
6802.1766,1.6646519499228797e-08
6803.0772,1.664320176591818e-08
6803.9774,1.6641417159266984e-08
6804.8775,1.6620192033632662e-08
6805.7776,1.659552518924387e-08
6806.6778,1.6601290798729677e-08
6807.5784,1.6601930071967648e-08
6808.4786,1.6584987464682703e-08
6809.3787,1.6594186757805378e-08
6810.2789,1.66040419251169e-08
6811.179,1.6590650225887948e-08
6812.0796,1.6587580100403197e-08
6812.9798,1.6600579007901738e-08
6813.8799,1.6609394373581066e-08
6814.7801,1.6613632747533103e-08
6815.6802,1.660566533398599e-08
6816.5808,1.660291401176088e-08
6817.481,1.6610978057406393e-08
6818.3811,1.6599244051920043e-08
6819.2813,1.6569798709538378e-08
6820.1814,1.6550968556849697e-08
6821.0821,1.6558178205580682e-08
6821.9822,1.6571332535724582e-08
6822.8823,1.658494410170118e-08
6823.7825,1.6594816577622655e-08
6824.6826,1.6581304066225277e-08
6825.5833,1.6568193985784966e-08
6826.4834,1.6570162660326753e-08
6827.3836,1.657429193004143e-08
6828.2837,1.6562602847115652e-08
6829.1838,1.6545875731977863e-08
6830.0845,1.654476025305551e-08
6830.9846,1.6560937253433474e-08
6831.8848,1.658067350311685e-08
6832.7849,1.6601351465879662e-08
6833.6851,1.6606251007366454e-08
6834.5857,1.6591618372463768e-08
6835.4858,1.6574512650523528e-08
6836.386,1.657208753333097e-08
6837.2861,1.657711795567615e-08
6838.1863,1.6572568642646385e-08
6839.0869,1.653508338968411e-08
6839.987,1.649916128314671e-08
6840.8872,1.6499194568351302e-08
6841.7873,1.650679910882276e-08
6842.6875,1.6483144091389014e-08
6843.5881,1.6470006491357834e-08
6844.4883,1.647708917876361e-08
6845.3884,1.6488210858200712e-08
6846.2885,1.650489987105055e-08
6847.1887,1.6529696677157084e-08
6848.0893,1.6549230902805685e-08
6848.9895,1.6543372395873908e-08
6849.8896,1.6525523212275845e-08
6850.7898,1.6533305881716976e-08
6851.6899,1.6564576778446073e-08
6852.5905,1.658281251460236e-08
6853.4907,1.6565750657291218e-08
6854.3908,1.65421725431785e-08
6855.291,1.6522481917084036e-08
6856.1911,1.6492073182375593e-08
6857.0917,1.6495257207921994e-08
6857.9919,1.6521554722249358e-08
6858.892,1.6538627437399906e-08
6859.7922,1.6526319546068404e-08
6860.6923,1.6509283396182522e-08
6861.593,1.6507569099254596e-08
6862.4931,1.649651599402523e-08
6863.3932,1.648081242710391e-08
6864.2934,1.6486391503046953e-08
6865.1935,1.650486130420728e-08
6866.0942,1.6518257927543613e-08
6866.9943,1.6510580697892944e-08
6867.8945,1.6491440660655712e-08
6868.7946,1.6480286715239324e-08
6869.6947,1.648877245068487e-08
6870.5954,1.6500958588191927e-08
6871.4955,1.648151306143024e-08
6872.3957,1.6448769640345523e-08
6873.2958,1.6455159046984913e-08
6874.196,1.648460054252028e-08
6875.0966,1.6500896524583128e-08
6875.9967,1.6500745030143128e-08
6876.8969,1.6505053673677144e-08
6877.797,1.6505715266785855e-08
6878.6972,1.6506787829862228e-08
6879.5978,1.6505301939993048e-08
6880.4979,1.650199620092274e-08
6881.3981,1.649473851894989e-08
6882.2982,1.6481510689312134e-08
6883.1984,1.645628430673401e-08
6884.099,1.643737836989493e-08
6884.9992,1.645436816681789e-08
6885.8993,1.647350461710174e-08
6886.7994,1.6471984660517664e-08
6887.6996,1.6445011548836212e-08
6888.6002,1.6439778184638805e-08
6889.5004,1.6448928191026153e-08
6890.4005,1.645158669563765e-08
6891.3007,1.647309226618581e-08
6892.2008,1.648924944636486e-08
6893.1014,1.645249825149802e-08
6894.0016,1.6407470649529666e-08
6894.9017,1.6432613528251255e-08
6895.8019,1.6465780870155858e-08
6896.702,1.6440683173699203e-08
6897.6026,1.641456775155191e-08
6898.5028,1.6441685873874778e-08
6899.4029,1.647650549482665e-08
6900.3031,1.646264544475518e-08
6901.2032,1.6431418495952003e-08
6902.1039,1.6431304082262193e-08
6903.004,1.6449709753920417e-08
6903.9041,1.6439402952985918e-08
6904.8043,1.639834401661825e-08
6905.7044,1.6406676798410128e-08
6906.6051,1.645646162974768e-08
6907.5052,1.647141079979528e-08
6908.4054,1.6457301239216563e-08
6909.3055,1.644847945686146e-08
6910.2056,1.6451681657284483e-08
6911.1063,1.644006148498608e-08
6912.0064,1.639748316484859e-08
6912.9066,1.637743822999532e-08
6913.8067,1.638935689757285e-08
6914.7069,1.639807863253901e-08
6915.6075,1.6390124553307117e-08
6916.5076,1.6359341270471944e-08
6917.4078,1.6332382106808704e-08
6918.3079,1.6313133789217044e-08
6919.2081,1.635640587492592e-08
6920.1087,1.643822530576557e-08
6921.0088,1.6450642121329292e-08
6921.909,1.6414514204572773e-08
6922.8091,1.6401505792019366e-08
6923.7093,1.6412659934999857e-08
6924.6099,1.640544484565578e-08
6925.5101,1.637053042096781e-08
6926.4102,1.6363916267770438e-08
6927.3103,1.638684104023101e-08
6928.2105,1.6414092543325095e-08
6929.1111,1.6447747898401953e-08
6930.0113,1.6443407987843904e-08
6930.9114,1.641131889126143e-08
6931.8116,1.638505380034639e-08
6932.7117,1.6381277303423208e-08
6933.6123,1.6401431245329386e-08
6934.5125,1.6418952344165998e-08
6935.4126,1.6439250559857087e-08
6936.3128,1.6444465145388035e-08
6937.2129,1.640716788849465e-08
6938.1135,1.6368998538205425e-08
6939.0137,1.6350767108033534e-08
6939.9138,1.6339138334587996e-08
6940.814,1.635627964009744e-08
6941.7141,1.638161745966419e-08
6942.6148,1.6388222530494262e-08
6943.5149,1.6393409204957867e-08
6944.415,1.6398257181714658e-08
6945.3152,1.6374202462859956e-08
6946.2153,1.6324224528106745e-08
6947.116,1.6296174910595698e-08
6948.0161,1.6321713262903754e-08
6948.9163,1.636840131837029e-08
6949.8164,1.6377438531616958e-08
6950.7165,1.637135283323575e-08
6951.6172,1.6372474973225105e-08
6952.5173,1.634850138763551e-08
6953.4175,1.632609369790528e-08
6954.3176,1.6322901568247403e-08
6955.2178,1.6341033459882316e-08
6956.1184,1.6366352728165735e-08
6957.0185,1.6362667506420067e-08
6957.9187,1.6334388028145363e-08
6958.8188,1.6307458414749916e-08
6959.719,1.631059390453116e-08
6960.6196,1.6335883102095046e-08
6961.5197,1.636635109209418e-08
6962.4199,1.637817791525571e-08
6963.32,1.6361725376428942e-08
6964.2202,1.634745298903376e-08
6965.1208,1.634895808838525e-08
6966.021,1.6341566885843562e-08
6966.9211,1.632834787906278e-08
6967.8212,1.6316815317133947e-08
6968.7214,1.6303344961844628e-08
6969.622,1.629385919731621e-08
6970.5222,1.629636017692063e-08
6971.4223,1.631124358339015e-08
6972.3225,1.6306387248705978e-08
6973.2226,1.6281726825778755e-08
6974.1232,1.6252826834963394e-08
6975.0234,1.623745416456562e-08
6975.9235,1.624587646457443e-08
6976.8237,1.6252983816768117e-08
6977.7238,1.625350998870955e-08
6978.6244,1.6235019288814534e-08
6979.5246,1.6197618907727233e-08
6980.4247,1.6184930025363988e-08
6981.3249,1.620911662243278e-08
6982.225,1.62496908361791e-08
6983.1257,1.6283856059838248e-08
6984.0258,1.6296990805275302e-08
6984.9259,1.629187670278464e-08
6985.8261,1.6282744231721267e-08
6986.7262,1.628607485818157e-08
6987.6269,1.630873290102365e-08
6988.527,1.6324700342908692e-08
6989.4272,1.6315920861409554e-08
6990.3273,1.6298421500878123e-08
6991.2275,1.629019254326587e-08
6992.1281,1.630570578604548e-08
6993.0282,1.632643057349807e-08
6993.9284,1.6329094959915004e-08
6994.8285,1.6312848601545266e-08
6995.7287,1.6282628663375566e-08
6996.6293,1.6267201321909175e-08
6997.5294,1.6284685905334886e-08
6998.4296,1.6325629874317746e-08
6999.3297,1.6327884042769518e-08
7000.2299,1.6302514045904472e-08
7001.1305,1.627721858190513e-08
7002.0307,1.627456782619336e-08
7002.9308,1.6267735907833457e-08
7003.8309,1.6243603646666088e-08
7004.7311,1.622515361177266e-08
7005.6317,1.6209957184468143e-08
7006.5319,1.6195443822391934e-08
7007.432,1.6194508800561923e-08
7008.3322,1.6216794297213074e-08
7009.2323,1.6243318067762425e-08
7010.1329,1.624940524853201e-08
7011.0331,1.6236022377746414e-08
7011.9332,1.6206300572410757e-08
7012.8334,1.6180891252090134e-08
7013.7335,1.6189244760744297e-08
7014.6341,1.6214240968007168e-08
7015.5343,1.6242879391880097e-08
7016.4344,1.6242621227828417e-08
7017.3346,1.6191056032667553e-08
7018.2347,1.6131873631756646e-08
7019.1354,1.613583530450741e-08
7020.0355,1.6175362281288575e-08
7020.9356,1.619145730608963e-08
7021.8358,1.620618576786948e-08
7022.7359,1.6208816894968653e-08
7023.6366,1.6185448198456216e-08
7024.5367,1.617505893181608e-08
7025.4369,1.6174443162048453e-08
7026.337,1.618005816918999e-08
7027.2371,1.620653574533791e-08
7028.1378,1.6214741785548993e-08
7029.0379,1.619579837986587e-08
7029.9381,1.6195582906314875e-08
7030.8382,1.6208823197091196e-08
7031.7384,1.6211913690002315e-08
7032.639,1.6213270305076344e-08
7033.5391,1.6194963346894904e-08
7034.4393,1.6160616612063594e-08
7035.3394,1.6148527953174685e-08
7036.2396,1.6165916683688467e-08
7037.1402,1.619233903235648e-08
7038.0403,1.6202073594123744e-08
7038.9405,1.6171763721721548e-08
7039.8406,1.612625277769684e-08
7040.7408,1.6130322158928957e-08
7041.6414,1.619878329734699e-08
7042.5416,1.62603003772019e-08
7043.4417,1.6269297105709338e-08
7044.3418,1.624768770830082e-08
7045.242,1.6208505644239622e-08
7046.1426,1.6190425877173302e-08
7047.0428,1.621008108521598e-08
7047.9429,1.621843655483993e-08
7048.8431,1.6207047316317323e-08
7049.7432,1.620183596205345e-08
7050.6438,1.6128987057164064e-08
7051.544,1.5698622938553443e-08
7052.4441,1.606536926451587e-08
7053.3443,1.6178979671452512e-08
7054.2444,1.618918366452545e-08
7055.1451,1.6159726332986018e-08
7056.0452,1.614404148080906e-08
7056.9453,1.6149190225911633e-08
7057.8455,1.6169624765984687e-08
7058.7456,1.6193450873969574e-08
7059.6463,1.618119980175784e-08
7060.5464,1.6133411931009053e-08
7061.4466,1.6115154059288298e-08
7062.3467,1.6139779683324352e-08
7063.2468,1.6173094520528122e-08
7064.1475,1.61726057257991e-08
7065.0476,1.615458072095279e-08
7065.9478,1.616111451490915e-08
7066.8479,1.6171553507755823e-08
7067.7481,1.6168955917839452e-08
7068.6487,1.6161529481722405e-08
7069.5488,1.6133858376418443e-08
7070.449,1.6099434672537937e-08
7071.3491,1.6091426583919253e-08
7072.2493,1.6097307521795837e-08
7073.1499,1.610509067979603e-08
7074.05,1.6094358280396007e-08
7074.9502,1.6089827446225683e-08
7075.8503,1.6091782727543776e-08
7076.7505,1.6088034818124562e-08
7077.6511,1.6089926985147264e-08
7078.5513,1.609270348553496e-08
7079.4514,1.607913975202566e-08
7080.3515,1.6067315398595443e-08
7081.2517,1.6065020074367496e-08
7082.1523,1.6061621209943796e-08
7083.0525,1.6056424670799207e-08
7083.9526,1.6035365467210392e-08
7084.8528,1.600527744826572e-08
7085.7529,1.5983970365842443e-08
7086.6535,1.595918743182031e-08
7087.5537,1.5946593496167895e-08
7088.4538,1.597246189192856e-08
7089.354,1.6018322209744497e-08
7090.2541,1.6015528831562226e-08
7091.1547,1.5960728740876828e-08
7092.0549,1.5924260273035715e-08
7092.955,1.5926841772667574e-08
7093.8552,1.5933742884300977e-08
7094.7553,1.593156503029466e-08
7095.656,1.59385066832317e-08
7096.5561,1.5941979874515392e-08
7097.4562,1.5932746323228755e-08
7098.3564,1.5921040676835332e-08
7099.2565,1.5927713141054888e-08
7100.1572,1.5957613417276083e-08
7101.0573,1.603220118621888e-08
7101.9575,1.606596162290354e-08
7102.8576,1.605885205858092e-08
7103.7578,1.602154923803074e-08
7104.6584,1.600489788765229e-08
7105.5585,1.5995761458785433e-08
7106.4587,1.601639627355708e-08
7107.3588,1.6031297644071613e-08
7108.259,1.5997888533125918e-08
7109.1596,1.59739851299674e-08
7110.0597,1.5984401262931264e-08
7110.9599,1.598318080091871e-08
7111.86,1.59839050630958e-08
7112.7602,1.5986678906967618e-08
7113.6608,1.5986098934503902e-08
7114.561,1.5989041607831665e-08
7115.4611,1.599402757079172e-08
7116.3612,1.600164401334637e-08
7117.2614,1.60069434676326e-08
7118.162,1.6003397976583085e-08
7119.0622,1.6003444471722664e-08
7119.9623,1.6012833157771747e-08
7120.8625,1.602893666313245e-08
7121.7626,1.6028986486875312e-08
7122.6632,1.5992384775819054e-08
7123.5634,1.5951839007170013e-08
7124.4635,1.5959929836847197e-08
7125.3637,1.5979446222636704e-08
7126.2638,1.5995744099797783e-08
7127.1644,1.602480585525494e-08
7128.0646,1.6038135638957035e-08
7128.9647,1.604614116879641e-08
7129.8649,1.6034964371865248e-08
7130.765,1.601682571049595e-08
7131.6657,1.6001718862696287e-08
7132.5658,1.5981008064541328e-08
7133.4659,1.5987988026510004e-08
7134.3661,1.6007744319450622e-08
7135.2662,1.6032447362988698e-08
7136.1669,1.6042527401468992e-08
7137.067,1.6016578813150976e-08
7137.9672,1.599750036205999e-08
7138.8673,1.6019205595165916e-08
7139.7674,1.601173185353797e-08
7140.6681,1.5988585320277225e-08
7141.5682,1.5983893259902125e-08
7142.4684,1.5981711802838872e-08
7143.3685,1.598942895761239e-08
7144.2687,1.599868121572307e-08
7145.1693,1.5992697286057345e-08
7146.0694,1.5966306703850574e-08
7146.9696,1.5942149778012076e-08
7147.8697,1.5904566200172897e-08
7148.7699,1.5852719880813216e-08
7149.6705,1.5808907923607326e-08
7150.5707,1.5827883847153e-08
7151.4708,1.5907666701887557e-08
7152.3709,1.597171858495644e-08
7153.2711,1.6006884725827765e-08
7154.1717,1.5998027307230223e-08
7155.0719,1.597127466394041e-08
7155.972,1.5966195224217544e-08
7156.8722,1.597137496471368e-08
7157.7723,1.5987719410105524e-08
7158.6729,1.598723869971652e-08
7159.5731,1.5946313972058504e-08
7160.4732,1.5919708117475154e-08
7161.3734,1.5925788086520496e-08
7162.2735,1.5948555293750817e-08
7163.1741,1.5965145687276244e-08
7164.0743,1.5951077557583826e-08
7164.9744,1.5896805099200512e-08
7165.8746,1.5852562502555582e-08
7166.7747,1.5826185320051593e-08
7167.6754,1.5843121356189547e-08
7168.5755,1.589808714207577e-08
7169.4756,1.5925269534604218e-08
7170.3758,1.59318628875537e-08
7171.2759,1.5943269308502686e-08
7172.1766,1.593640972316971e-08
7173.0767,1.59107991145866e-08
7173.9769,1.5888581338671367e-08
7174.877,1.5892873148647564e-08
7175.7771,1.5915414509757868e-08
7176.6778,1.5920926607441648e-08
7177.5779,1.5897445553619705e-08
7178.4781,1.5886422319325498e-08
7179.3782,1.591476040381495e-08
7180.2784,1.5943255716973144e-08
7181.179,1.591314916771262e-08
7182.0791,1.5843153316931933e-08
7182.9793,1.580297759533718e-08
7183.8794,1.581325991393242e-08
7184.7796,1.5839340231468107e-08
7185.6802,1.5846596202460157e-08
7186.5804,1.583771103882855e-08
7187.4805,1.5808370364428696e-08
7188.3806,1.5781211761279112e-08
7189.2808,1.5789245011065048e-08
7190.1814,1.5825682807652235e-08
7191.0816,1.5841014586638767e-08
7191.9817,1.5830655194689104e-08
7192.8819,1.581926570226025e-08
7193.782,1.581623282481509e-08
7194.6826,1.58259829134649e-08
7195.5828,1.5834437117906518e-08
7196.4829,1.584716915004954e-08
7197.3831,1.5856567857316746e-08
7198.2832,1.583552055441515e-08
7199.1838,1.58010260928264e-08
7200.084,1.5804268702118884e-08
7200.9841,1.581253658306893e-08
7201.8843,1.581894071723561e-08
7202.7844,1.5806398471980953e-08
7203.6851,1.578162227342312e-08
7204.5852,1.5790506580414044e-08
7205.4853,1.5818182046678905e-08
7206.3855,1.5817716298099748e-08
7207.2856,1.579396402696645e-08
7208.1863,1.5771658071481085e-08
7209.0864,1.5761523291909778e-08
7209.9866,1.5788465157711402e-08
7210.8867,1.5822791667556928e-08
7211.7869,1.5817885474784856e-08
7212.6875,1.5811392540027478e-08
7213.5876,1.5821099488021707e-08
7214.4878,1.5826254263619024e-08
7215.3879,1.5838276394130784e-08
7216.2881,1.5848962865531263e-08
7217.1887,1.585813676483581e-08
7218.0888,1.585884919977614e-08
7218.989,1.585040677558174e-08
7219.8891,1.586292319571009e-08
7220.7893,1.586137916446205e-08
7221.6899,1.584362348438441e-08
7222.5901,1.582936579307663e-08
7223.4902,1.5811096860210533e-08
7224.3903,1.5792524246845864e-08
7225.2905,1.5797198011071408e-08
7226.1911,1.582705525858771e-08
7227.0913,1.585354074378985e-08
7227.9914,1.5858532208170155e-08
7228.8916,1.5849374308235966e-08
7229.7917,1.5832524723556012e-08
7230.6923,1.5838914764569756e-08
7231.5925,1.5836895953464792e-08
7232.4926,1.5817928903414147e-08
7233.3928,1.582944176906085e-08
7234.2929,1.5856191964619e-08
7235.1935,1.587619177502369e-08
7236.0937,1.5866390758537046e-08
7236.9938,1.5844445674657794e-08
7237.894,1.5849732586782508e-08
7238.7941,1.5877511151899727e-08
7239.6948,1.5867388941360767e-08
7240.5949,1.5823017098908693e-08
7241.4951,1.577901337009895e-08
7242.3952,1.5765029214561484e-08
7243.2953,1.5779842226759514e-08
7244.196,1.5784892160996145e-08
7245.0961,1.576582609180952e-08
7245.9963,1.5749665297886242e-08
7246.8964,1.5745551495639698e-08
7247.7966,1.5768210595091643e-08
7248.6972,1.5795202513588328e-08
7249.5973,1.5791728532414625e-08
7250.4975,1.5781626383667023e-08
7251.3976,1.57679146808102e-08
7252.2978,1.5744911671809423e-08
7253.1984,1.5731049589432695e-08
7254.0985,1.5739174074129027e-08
7254.9987,1.5764906894191075e-08
7255.8988,1.5798567568148483e-08
7256.799,1.5829670718109977e-08
7257.6996,1.5836156296873365e-08
7258.5998,1.582774078659242e-08
7259.4999,1.5828657756425914e-08
7260.4,1.5828962173157797e-08
7261.3002,1.5797533777005203e-08
7262.2008,1.57483646103704e-08
7263.101,1.57364897261933e-08
7264.0011,1.5765863248156076e-08
7264.9013,1.5787092687256974e-08
7265.8014,1.5799176135089233e-08
7266.702,1.5812717699750527e-08
7267.6022,1.5818711755406827e-08
7268.5023,1.5810938618832744e-08
7269.4025,1.579771614922355e-08
7270.3026,1.5782891595813333e-08
7271.2033,1.577835270273084e-08
7272.1034,1.5774919723523207e-08
7273.0035,1.577372357638203e-08
