Age,Mass,margLike,Prob
0.1151909547738693,93834.34116379486,8575.674658657219,6.434951440397335e+24
0.1151909547738693,96031.13465608087,8548.406032004055,1.300853200960305e+25
0.1151909547738693,98279.35816415728,8520.499008567453,2.666061527905601e+25
0.1151909547738693,100580.21573680418,8491.93864258361,5.540348414314415e+25
0.1151909547738693,102934.93961127168,8462.709638387438,1.1675976825607666e+26
0.1151909547738693,105344.79087321166,8432.796342220889,2.4957475135308183e+26
0.1151909547738693,107811.06013205949,8402.182733849482,5.41151655347902e+26
0.1151909547738693,110335.06821222624,8370.852417982598,1.1904338804056727e+27
0.1151909547738693,112918.16686047523,8338.788615492864,2.6571352483484405e+27
0.1151909547738693,115561.73946985645,8305.97415443001,6.01859552592369e+27
0.1151909547738693,118267.20182059106,8272.39146082434,1.3835580532740717e+28
0.1151909547738693,121036.00283829964,8238.022549274883,3.228228504600228e+28
0.1151909547738693,123869.6253699838,8202.849013317216,7.646025174426443e+28
0.1151909547738693,126769.58697817229,8166.852015565775,1.8384310813107774e+29
0.1151909547738693,129737.44075366044,8130.012277625385,4.487764907168234e+29
0.1151909547738693,132774.77614727672,8092.310069766612,1.1122691178939011e+30
0.1151909547738693,135883.21982112236,8053.725200359392,2.799027891247142e+30
0.1151909547738693,139064.4365197383,8014.237005059296,7.152154370511355e+30
0.1151909547738693,142320.12996167009,7973.824335740612,1.8556983288193981e+31
0.1151909547738693,145652.04375190305,7932.465549170352,4.88900648120341e+31
0.1151909547738693,149061.96231566014,7890.138495417098,1.3078904979137191e+32
0.1151909547738693,152551.7118540599,7846.820505988493,3.552604857534077e+32
0.1151909547738693,156123.16132215047,7802.488381690973,9.797748821413875e+32
0.1151909547738693,159778.2234298378,7757.118380205337,2.7433428155857666e+33
0.1151909547738693,163518.8556662486,7710.686203371394,7.79775489329556e+33
0.1151909547738693,167347.06134807464,7663.166984174961,2.2498127545239265e+34
0.1151909547738693,171264.8906924606,7614.53527343018,6.5879709893289e+34
0.1151909547738693,175274.4419150082,7564.76502615008,1.9575627846778154e+35
0.1151909547738693,179377.8623534893,7513.829587598017,5.901426208728541e+35
0.1151909547738693,183577.3496178634,7461.7016790125945,1.8046030940685892e+36
0.1151909547738693,187875.1527672209,7408.353382998358,5.596067403280006e+36
0.1151909547738693,192273.5735142776,7353.756128574496,1.759300155299712e+37
0.1151909547738693,196774.9674580727,7297.8806758734645,5.605538271432485e+37
0.1151909547738693,201381.74534552105,7240.697100481423,1.809523569329802e+38
0.1151909547738693,206096.3743625029,7182.174777412052,5.915801285393707e+38
0.1151909547738693,210921.37945517935,7122.282364705157,1.9578572296067298e+39
0.1151909547738693,215859.3446822418,7060.987786641313,6.55638106679643e+39
0.1151909547738693,220912.91459881727,6998.258216563536,2.2204535147641523e+40
0.1151909547738693,226084.7956727777,6934.060059296765,7.601024614328355e+40
0.1151909547738693,231377.75773420223,6868.358933155794,2.6284105838647615e+41
0.1151909547738693,236794.63545877617,6801.119651531949,9.175306399053692e+41
0.1151909547738693,242338.32988591568,6732.306204048732,3.2310741669257756e+42
0.1151909547738693,248011.8099724387,6661.881737276224,1.146940525694275e+43
0.1151909547738693,253818.1141826046,6589.808534994042,4.100587026348023e+43
0.1151909547738693,259760.35211538128,6516.047997992205,1.4752979280539766e+44
0.1151909547738693,265841.70616980846,6440.560623399103,5.336201396914349e+44
0.1151909547738693,272065.43324935,6363.30598352551,1.9384985737606485e+45
0.1151909547738693,278434.86650614475,6284.242704213332,7.065003476669813e+45
0.1151909547738693,284953.4171260982,6203.328442677401,2.5803320962488125e+46
0.1151909547738693,291624.57615576003,6120.519864828586,9.432501874675971e+46
0.1151909547738693,298451.9163719754,6035.772622065964,3.446722266431478e+47
0.1151909547738693,305439.09419530263,5949.041327525705,1.2572494982326821e+48
0.1151909547738693,312589.8516482341,5860.279531773838,4.571380728040281e+48
0.1151909547738693,319908.01835925475,5769.439697930023,1.6543449643954047e+49
0.1151909547738693,327397.5136138218,5676.473176208896,5.949311721962139e+49
0.1151909547738693,335062.34845336044,5581.330177865412,2.1224930271394824e+50
0.1151909547738693,342906.6278234001,5483.959748530182,7.499121279559945e+50
0.1151909547738693,350934.5527719985,5384.309740920611,2.619238787235764e+51
0.1151909547738693,359150.422699641,5282.326786913081,9.026706347496432e+51
0.1151909547738693,367558.6376618056,5177.956268961381,3.063643386843142e+52
0.1151909547738693,376163.7007254393,5071.142290845949,1.0219929007731488e+53
0.1151909547738693,384970.22038059775,4961.827647738382,3.3441938441946073e+53
0.1151909547738693,393982.9130085527,4849.95379556501,1.0712649150558461e+54
0.1151909547738693,403206.6054076735,4735.460819653323,3.352716139349747e+54
0.1151909547738693,412646.2373784472,4618.287402644315,1.0231520478132853e+55
0.1151909547738693,422306.8643690161,4498.370791653641,3.038829295619462e+55
0.1151909547738693,432193.66018265294,4375.64676466393,8.768390842334061e+55
0.1151909547738693,442311.9197486164,4250.049596130373,2.4539563962145214e+56
0.1151909547738693,452667.061957886,4121.512021780971,6.651325874733834e+56
0.1151909547738693,463264.632565276,3989.965202592815,1.7437726922044206e+57
0.1151909547738693,474110.3071594974,3855.3386879249397,4.4171621531092304e+57
0.1151909547738693,485209.89420274814,3717.560377788131,1.08012578070027e+58
0.1151909547738693,496569.3381414728,3576.556484231301,2.5476252961198015e+58
0.1151909547738693,508194.7225899414,3432.2514918239767,5.791416906918544e+58
0.1151909547738693,520092.2735883635,3284.568117213581,1.267754489689585e+59
0.1151909547738693,532268.3629372799,3133.4272677358895,2.6693806168292217e+59
0.1151909547738693,544729.5116100167,2978.7479990565025,5.39916061851444e+59
0.1151909547738693,557482.3932450257,2820.4474718207002,1.0474006764877924e+60
0.1151909547738693,570533.8377199951,2658.4409072882745,1.9457817690226658e+60
0.1151909547738693,583890.8348096249,2492.6415419298582,3.457158401686141e+60
0.1151909547738693,597560.5379290428,2322.960580960191,5.8712960615485116e+60
0.1151909547738693,611550.2679648503,2149.307150783638,9.535932661657029e+60
0.1151909547738693,625867.5171958727,1971.588250326232,1.4841077319133204e+61
0.1151909547738693,640519.9533056867,1789.7087012284771,2.2212962285384173e+61
0.1151909547738693,655515.4234890919,1603.5710968720375,3.213627400508184e+61
0.1151909547738693,670861.9586547212,1413.0757502130637,4.5211816204379585e+61
0.1151909547738693,686567.7777260399,1218.1206403942208,6.223579945764846e+61
0.1151909547738693,702641.2920430313,1018.6013581069135,8.427600493522781e+61
0.1151909547738693,719091.1098669455,814.4110496741876,1.1273719884317385e+62
0.1151909547738693,735926.0409904969,605.4403598247065,1.494477807893045e+62
0.1151909547738693,753155.1014560008,391.5773731268862,1.968298510916781e+62
0.1151909547738693,770787.5183839604,172.7075540520285,2.582000319831955e+62
0.1151909547738693,788832.7349147112,-51.28631436593673,3.3817121613593184e+62
0.1151909547738693,807300.4152657436,-280.524193306593,4.429919840829805e+62
0.1151909547738693,826200.4499074288,-515.1288524089277,5.805089876230082e+62
0.1151909547738693,845542.9608599177,-755.2259355213223,7.593682470916439e+62
0.1151909547738693,865338.3071140461,-1000.9440279908282,9.872441366421183e+62
0.1151909547738693,885597.0901791448,-1252.4147255277003,1.2683935920811216e+63
0.1151909547738693,906330.1597607476,-1509.7727046823466,1.601480114556968e+63
0.1151909547738693,927548.6195712056,-1773.1557949720288,1.97885809547759e+63
0.1151909547738693,949263.8332763468,-2042.7050526962846,2.3878874686576628e+63
0.1151909547738693,971487.4305813428,-2318.564836480325,2.8135892888557878e+63
0.1151909547738693,994231.3134590756,-2600.882884587257,3.240956491691382e+63
0.1151909547738693,1017507.6625242984,-2889.810394040046,3.655178736531496e+63
0.1151909547738693,1041328.943557034,-3185.502101595963,4.038788668173564e+63
0.1151909547738693,1065707.914178694,-3488.1163666167176,4.366039158177122e+63
0.1151909547738693,1090657.630684497,-3797.815255878748,4.597009268476688e+63
0.1151909547738693,1116191.4550358322,-4114.764630368876,4.6767850304622416e+63
0.1151909547738693,1142323.0620163465,-4439.134234112264,4.54610684156372e+63
0.1151909547738693,1169066.4465555456,-4771.097785079704,4.1655046942022074e+63
0.1151909547738693,1196435.9312238502,-5110.833068223168,3.5446426293335475e+63
0.1151909547738693,1224446.1739031435,-5458.522030689712,2.7585495763320494e+63
0.1151909547738693,1253112.175636873,-5814.350879264188,1.9334022651311303e+63
0.1151909547738693,1282449.2886639466,-6178.510180093361,1.2020503759467499e+63
0.1151909547738693,1312473.22464071,-6551.194960744688,6.531563633188918e+62
0.1151909547738693,1343200.063055414,-6932.604814654426,3.0564614300988362e+62
0.1151909547738693,1374646.2598396766,-7322.94400802106,1.2138597150345138e+62
0.1151909547738693,1406828.65618154,-7722.421589201084,4.031591609943994e+61
0.1151909547738693,1439764.4875448796,-8131.251500666227,1.1032327362840124e+61
0.1151909547738693,1473471.392899947,-8549.652693581456,2.449770010631424e+60
0.1151909547738693,1507967.424170009,-8977.849245065387,4.345596588698066e+59
0.1151909547738693,1543271.055899177,-9416.070478196274,6.059106998424671e+58
0.1151909547738693,1579401.1951465392,-9864.551084827137,6.529874453087152e+57
0.1151909547738693,1616377.1916119475,-10323.531251276334,5.344879214108014e+56
0.1151909547738693,1654218.8479988573,-10793.2567869607,3.2626734695323676e+55
0.1151909547738693,1692946.4306197772,-11273.979256040167,1.4571812057260883e+54
0.1151909547738693,1732580.6802500114,-11765.956112144431,4.66730534903515e+52
0.1151909547738693,1773142.8232354831,-12269.45083625348,1.0498295306282097e+51
0.1151909547738693,1814654.5828606468,-12784.73307780662,1.6222187535652957e+49
0.1151909547738693,1857138.190982504,-13312.07879911461,1.6826716952867989e+47
0.1151909547738693,1900616.3999369885,-13851.77042315268,1.1435233779660235e+45
0.1151909547738693,1945112.4947241312,-14404.096984814056,4.963285811039141e+42
0.1151909547738693,1990650.305478458,-14969.354285704003,1.339468075020627e+40
0.1151909547738693,2037254.2202313568,-15547.845052558128,2.18525425542259e+37
0.1151909547738693,2084949.1979722236,-16139.879099369367,2.092292142775439e+34
0.1151909547738693,2133760.782015392,-16745.773493310622,1.1396782482071156e+31
0.1151909547738693,2183715.113680004,-17365.852724541932,3.4180798284270725e+27
0.1151909547738693,2234838.9462901214,-18000.448879992782,5.4538080507426745e+23
0.1151909547738693,2287159.659502645,-18649.901821213465,4.465339866218501e+19
0.1151909547738693,2340705.273970637,-19314.5593663897,1806217369365965.2
0.1151909547738693,2395504.466349918,-19994.77747661842,34684534774.779144
0.1151909547738693,2451586.584657044,-20690.920446545104,303226.31845195673
0.1151909547738693,2508981.6639867835,-21403.36109946364,1.154943521527975
0.1151909547738693,2567720.4425975857,-22132.48098698391,1.8300104372367e-06
0.1151909547738693,2627834.378373629,-22878.670593374005,1.149140970632758e-12
0.1151909547738693,2689355.6656722664,-23642.32954468621,2.717632683679213e-19
0.1151909547738693,2752317.252565903,-24423.866822779084,2.2943939603697655e-26
0.1151909547738693,2816752.858487498,-25223.700984349714,6.537386748684727e-34
0.1151909547738693,2882696.992289233,-26042.260385094556,5.92623058145411e-42
0.1151909547738693,2950184.970723901,-26879.983409117514,1.606535749396555e-50
0.1151909547738693,3019252.937358981,-27737.31870370879,1.2203827397084882e-59
0.1151909547738693,3089937.881933562,-28614.72541962094,2.4262897807108e-69
0.1151909547738693,3162277.6601683795,-29512.673456969333,1.1751645090471318e-79
0.1166934673366834,31622.776601683792,9350.079746216186,5927659750675571.0
0.1166934673366834,32363.110140396715,9340.941028460375,7583727380809632.0
0.1166934673366834,33120.7759252766,9331.588360508453,9762281507651892.0
0.1166934673366834,33896.17972850792,9322.01673348635,1.264572214067554e+16
0.1166934673366834,34689.73682197071,9312.22102125523,1.6485990356925696e+16
0.1166934673366834,35501.872199642195,9302.19597766616,2.1633253313669224e+16
0.1166934673366834,36333.02080520441,9291.9362337505,2.857730012433772e+16
0.1166934673366834,37183.62776498083,9281.43629484453,3.800766529027352e+16
0.1166934673366834,38054.14862632636,9270.690537646751,5.090152478894536e+16
0.1166934673366834,38945.04960159794,9259.693207206288,6.865305301811182e+16
0.1166934673366834,39856.80781783776,9248.438413840795,9.326509561856987e+16
0.1166934673366834,40789.91157230091,9236.920129982213,1.276351516450913e+17
0.1166934673366834,41744.8605939659,9225.13218694865,1.759850909300056e+17
0.1166934673366834,42722.16631116739,9213.068271640728,2.445115100330764e+17
0.1166934673366834,43722.35212549416,9200.72192316057,3.423772561646445e+17
0.1166934673366834,44745.9536921003,9188.08652935161,4.832344260202386e+17
0.1166934673366834,45793.51920657803,9175.155323257426,6.87581593270758e+17
0.1166934673366834,46865.609698547,9161.921379497664,9.864406173934316e+17
0.1166934673366834,47962.799332116985,9148.377610559099,1.42713721955679e+18
0.1166934673366834,49085.67571338431,9134.516762999892,2.082462456173818e+18
0.1166934673366834,50234.84020512821,9120.331413564953,3.0653119464664315e+18
0.1166934673366834,51410.90824887363,9105.813965210386,4.552274071409404e+18
0.1166934673366834,52614.50969449455,9090.956643034846,6.821961940949767e+18
0.1166934673366834,53846.28913753371,9075.751490115643,1.0317845810172416e+19
0.1166934673366834,55106.90626441898,9060.190363247377,1.575215654587069e+19
0.1166934673366834,56397.03620576279,9044.26492858078,2.427925320581577e+19
0.1166934673366834,57717.36989793168,9027.9666571595,3.778754439361939e+19
0.1166934673366834,59068.61445308131,9011.286820352354,5.939561555467053e+19
0.1166934673366834,60451.49353785448,8994.21648517866,9.430340490821971e+19
0.1166934673366834,61866.74776094437,8976.746509524142,1.5126660129016716e+20
0.1166934673366834,63315.13506973245,8958.867537244805,2.4517563505611417e+20
0.1166934673366834,64797.431156211016,8940.569993156203,4.0161180423248314e+20
0.1166934673366834,66314.42987240946,8921.8440779054,6.649778981923694e+20
0.1166934673366834,67866.94365554642,8902.679762722866,1.1131572481952023e+21
0.1166934673366834,69455.80396313453,8883.06678405152,1.8842200188519053e+21
0.1166934673366834,71081.86171827296,8862.994638050013,3.2255953520452394e+21
0.1166934673366834,72745.98776536364,8842.452574967347,5.585586868242001e+21
0.1166934673366834,74449.07333649692,8821.429593385776,9.78556439693065e+21
0.1166934673366834,76192.03052875614,8799.91443432894,1.7347564131320112e+22
0.1166934673366834,77975.79279269578,8777.895575232065,3.112460993937417e+22
0.1166934673366834,79801.31543225705,8755.36122377097,5.652741122896697e+22
0.1166934673366834,81669.57611638568,8732.299311546634,1.0393950249177464e+23
0.1166934673366834,83581.57540262827,8708.697487621892,1.9352836837384657e+23
0.1166934673366834,85538.3372729866,8684.543111906823,3.6494431211350166e+23
0.1166934673366834,87540.90968231631,8659.823248389288,6.971099626715008e+23
0.1166934673366834,89590.36511956614,8634.52465820695,1.3490952035157189e+24
0.1166934673366834,91687.80118215464,8608.633792557152,2.645595260811389e+24
